ano,mes,atendimento,transferido,id_atendimento,sigla_orgao_entrada,sigla_orgao_saida,sigla_orgao_primeiro_encaminhamento,sigla_orgao_segundo_encaminhamento,sigla_orgao_terceiro_encaminhamento,municipio,uf,municipio_ocorrido,uf_municipio_fato_ocorrido,area,assunto,natureza,tipo_identificacao,forma_atendimento,programa,priorizacao,status,sexo,data_atendimento,data_prazo,data_carta,tipo_pessoa
2021.0,5.0,2021010014,Normal,418657,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Serviços Prestados pelo Detran,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-21,2021-06-10,2021-05-24,Física
2021.0,5.0,2021010003,Normal,418646,OGE,SED,SED,,,ALFREDO WAGNER,SC,ALFREDO WAGNER,SC,Educação,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-05-21,2021-06-10,2021-05-27,Física
2021.0,5.0,2021009998,Normal,418639,OGE,SAP,SAP,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Administração Prisional,Irregularidades administrativas,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-21,2021-06-10,2021-05-24,Não informado
2021.0,5.0,2021009961,Normal,418601,OGE,PM,SSP,CGPM Fpolis,11RPM Sj,GOVERNADOR CELSO RAMOS,SC,GOVERNADOR CELSO RAMOS,SC,Segurança Pública,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-20,2021-06-09,,Não informado
2021.0,5.0,2021009956,Normal,418599,E-SIC,IMA,IMA,GEPAM,,FLORIANOPOLIS,SC,,,FATMA,Informações/documentos,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Masculino,2021-05-20,2021-06-04,,Física
2021.0,5.0,E-SIC2021009956T00353,Transferido,418595,OGE,,,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,,,Solicitação,Identificado,Internet (portal),,,Concluido,Masculino,2021-05-20,2021-06-09,,Física
2021.0,5.0,2021009942,Normal,418581,OGE,CASAN,CASAN,CASAN - SRM,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Serviços prestados pela CASAN,Reclamação,Identificado,Telefone,Ouvidoria externa,Normal,Concluido,Feminino,2021-05-20,2021-06-09,2021-05-25,Não informado
2021.0,5.0,2021009922,Normal,418561,OGE,SES,SES,,,ITAJAI,SC,NAVEGANTES,SC,Infraestrutura,Réplica de resposta,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-20,2021-06-09,2021-05-27,Não informado
2021.0,5.0,2021009885,Normal,418522,OGE,Sem Tramit.,Sem Tramit.,,,JARAGUA DO SUL,SC,JARAGUA DO SUL,SC,Administração Prisional,Anonimato,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-05-20,2021-06-09,2021-05-20,Não informado
2021.0,5.0,2021009879,Normal,418516,OGE,DETRAN,DETRAN,,,JOINVILLE,SC,JOINVILLE,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-20,2021-06-09,2021-05-20,Física
2021.0,5.0,2021009870,Normal,418507,OGE,Sem Tramit.,Sem Tramit.,,,SAO BENTO DO SUL,SC,SAO BENTO DO SUL,SC,Educação,Atendimento em Duplicidade,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-20,2021-06-09,2021-05-20,Não informado
2021.0,5.0,2021009867,Normal,418504,OGE,SED,SED,CRE- São Bento do Sul,,SAO BENTO DO SUL,SC,SAO BENTO DO SUL,SC,Educação,Direção de escola,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Encaminhado,Não informado,2021-05-20,2021-06-09,,Não informado
2021.0,5.0,2021009851,Normal,418488,OGE,SED,SED,CRE - Xanxerê,,XANXERE,SC,XANXERE,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-19,2021-06-08,2021-05-21,Não informado
2021.0,5.0,2021009848,Normal,418485,OGE,SED,SED,CRE- Curitibanos,,CURITIBANOS,SC,CURITIBANOS,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-19,2021-06-08,2021-05-20,Não informado
2021.0,5.0,2021009838,Normal,418475,OGE,SED,SED,,,XANXERE,SC,XANXERE,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-19,2021-06-08,2021-05-20,Não informado
2021.0,5.0,2021009832,Normal,418468,OGE,SES,SES,,,JOINVILLE,SC,JOINVILLE,SC,Saúde,Covid-19,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-19,2021-06-08,2021-05-24,Não informado
2021.0,5.0,2021009803,Normal,418439,OGE,SAP,SAP,DEAP,,BRUSQUE,SC,BLUMENAU,SC,Administração Prisional,Presídios - sistema penitenciário,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-19,2021-06-08,2021-05-26,Física
2021.0,5.0,2021009785,Normal,418421,OGE,SED,SED,,,MARAVILHA,SC,MARAVILHA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-18,2021-06-07,2021-05-19,Não informado
2021.0,5.0,2021009784,Normal,418420,OGE,Sem Tramit.,Sem Tramit.,,,PALHOCA,SC,PALHOCA,SC,Não Aplicável,Competência municipal,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-18,2021-06-07,,Não informado
2021.0,5.0,2021009715,Normal,418345,OGE,SED,SED,Cood. Fpolis,,PALHOCA,SC,PALHOCA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-18,2021-06-07,,Não informado
2021.0,5.0,2021009693,Normal,418323,OGE,SES,SES,,,TIJUCAS,SC,FLORIANOPOLIS,SC,Saúde,Informações/documentos,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-18,2021-06-07,,Não informado
2021.0,5.0,2021009688,Normal,418318,OGE,DETRAN,DETRAN,,,BELA VISTA DO TOLDO,SC,CANOINHAS,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-18,2021-06-07,2021-05-18,Física
2021.0,5.0,2021009678,Normal,418308,OGE,Sem Tramit.,Sem Tramit.,,,PORTO UNIAO,SC,PORTO UNIAO,SC,Segurança Pública,Anonimato,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-18,2021-06-07,2021-05-18,Não informado
2021.0,5.0,2021009667,Normal,418296,OGE,SES,SES,,,BRUSQUE,SC,BRUSQUE,SC,Saúde,Vacinação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Masculino,2021-05-18,2021-06-07,,Física
2021.0,5.0,2021009661,Normal,418290,OGE,Sem Tramit.,Sem Tramit.,,,ANITAPOLIS,SC,ANITAPOLIS,SC,Educação,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-17,2021-06-06,2021-05-18,Física
2021.0,5.0,2021009651,Normal,418280,OGE,DETRAN,DETRAN,,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,DETRAN,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-17,2021-06-06,2021-05-18,Não informado
2021.0,5.0,2021009590,Normal,418216,OGE,IGP,SSP,IGP,,JOINVILLE,SC,JOINVILLE,SC,Segurança Pública,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-17,2021-06-06,2021-05-21,Física
2021.0,5.0,OGE2021009590T00342,Transferido,418215,E-SIC,,,,,JOINVILLE,SC,,,,,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),,,Concluido,Feminino,2021-05-17,2021-06-01,,Física
2021.0,5.0,2021009496,Normal,418204,OGE,CASAN,CASAN,CASAN - SRM,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Água e saneamento/CASAN,Serviços prestados pela CASAN,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-14,2021-06-03,2021-05-21,Física
2021.0,5.0,2021009551,Normal,418173,OGE,SED,SED,Cood. Fpolis,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Aluno On Line,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Feminino,2021-05-16,2021-06-05,,Física
2021.0,5.0,2021009530,Normal,418152,OGE,SED,SED,Cood. Fpolis,,PALHOCA,SC,PALHOCA,SC,Educação,Informações/escola estadual,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-16,2021-06-05,,Não informado
2021.0,5.0,2021009529,Normal,418151,OGE,DETRAN,DETRAN,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,DETRAN,Auto Escola,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-16,2021-06-05,,Não informado
2021.0,5.0,OGE2021009496T00339,Transferido,418118,E-SIC,,,,,FLORIANOPOLIS,SC,,,,,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),,,Concluido,Feminino,2021-05-14,2021-05-29,,Física
2021.0,5.0,2021009445,Normal,418054,OGE,EPAGRI,SAR,EPAGRI,,DOUTOR PEDRINHO,SC,DOUTOR PEDRINHO,SC,Agricultura,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-14,2021-06-03,2021-05-18,Não informado
2021.0,5.0,2021009444,Normal,418053,OGE,SED,SED,,,ABELARDO LUZ,SC,ABELARDO LUZ,SC,Educação,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-05-14,2021-06-03,2021-05-25,Não informado
2021.0,5.0,2021009417,Normal,418026,OGE,SED,SED,,,VIDAL RAMOS,SC,VIDAL RAMOS,SC,Educação,Covid-19,Denúncia,Sigiloso,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-13,2021-06-02,2021-05-14,Não informado
2021.0,5.0,2021009390,Normal,417998,OGE,Sem Tramit.,Sem Tramit.,,,LAURO MULLER,SC,LAURO MULLER,SC,Educação,Não Foi Possível Compreender,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-13,2021-06-02,2021-05-14,Não informado
2021.0,5.0,2021009383,Normal,417991,OGE,Sem Tramit.,Sem Tramit.,,,GAROPABA,SC,GAROPABA,SC,Turismo,Falta de dados,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-13,2021-06-02,2021-05-14,Não informado
2021.0,5.0,2021009376,Normal,417984,OGE,Sem Tramit.,Sem Tramit.,,,PINHALZINHO,SC,PINHALZINHO,SC,Infraestrutura,Uso indevido de veículo oficial,Denúncia,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-13,2021-06-02,2021-05-24,Não informado
2021.0,5.0,2021009367,Normal,417975,OGE,SED,SED,CRE-Timbó,,ASCURRA,SC,ASCURRA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-13,2021-06-02,2021-05-24,Não informado
2021.0,5.0,2021009348,Normal,417956,OGE,IGP,SSP,IGP,,SAO PEDRO DE ALCANTARA,SC,PALHOCA,SC,Segurança Pública,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria interna,Normal,Concluido,Feminino,2021-05-13,2021-06-02,2021-05-25,Física
2021.0,5.0,2021009326,Normal,417934,OGE,SED,SED,CRE- Itajaí,,ITAJAI,SC,ITAJAI,SC,Educação,Covid-19,Reclamação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Encaminhado,Não informado,2021-05-12,2021-06-01,,Não informado
2021.0,5.0,2021009305,Normal,417912,OGE,DETRAN,DETRAN,,,TURVO,SC,ARARANGUA,SC,DETRAN,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-12,2021-06-01,2021-05-28,Não informado
2021.0,5.0,2021009276,Normal,417881,OGE,DETRAN,DETRAN,,,BLUMENAU,SC,BLUMENAU,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-12,2021-06-01,2021-06-07,Física
2021.0,5.0,2021009269,Normal,417873,OGE,IGP,SSP,IGP,,SAO JOSE,SC,SAO JOSE,SC,Segurança Pública,Agendamento de Atendimento,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-12,2021-06-01,2021-05-24,Física
2021.0,5.0,2021009264,Normal,417868,OGE,Sem Tramit.,Sem Tramit.,,,JOINVILLE,SC,JOINVILLE,SC,Não Aplicável,Não é de Competência da OGE,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-12,2021-06-01,2021-05-12,Física
2021.0,5.0,2021009263,Normal,417867,OGE,SED,SED,,,CHAPECO,SC,CHAPECO,SC,Educação,Exoneração,Reclamação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Não informado,2021-05-12,2021-06-01,,Não informado
2021.0,5.0,2021009218,Normal,417822,E-SIC,Sem Tramit.,Sem Tramit.,,,MAUA,SP,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-11,2021-05-26,2021-05-11,Física
2021.0,5.0,E-SIC2021009218T00320,Transferido,417821,OGE,,,,,MAUA,SP,FLORIANOPOLIS,SC,,,Solicitação,Identificado,Internet (portal),,,Concluido,Masculino,2021-05-11,2021-05-31,,Física
2021.0,5.0,2021009213,Normal,417816,E-SIC,Sem Tramit.,Sem Tramit.,,,MAUA,SP,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-11,2021-05-26,2021-05-11,Física
2021.0,5.0,2021009212,Normal,417815,E-SIC,Sem Tramit.,Sem Tramit.,,,MAUA,SP,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-11,2021-05-26,2021-05-11,Física
2021.0,5.0,2021009211,Normal,417814,E-SIC,SES,SES,,,MAUA,SP,,,Saúde,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-11,2021-05-26,2021-06-02,Física
2021.0,5.0,2021009205,Normal,417808,OGE,DETRAN,DETRAN,,,TIJUCAS,SC,BALNEARIO CAMBORIU,SC,DETRAN,Serviços Prestados pelo Detran,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-11,2021-05-31,2021-05-12,Física
2021.0,5.0,2021009203,Normal,417806,OGE,FCEE,SED,FCEE,,SAO JOSE,SC,SAO JOSE,SC,Educação,Falta de profissional para atendimento,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-11,2021-05-31,2021-05-12,Não informado
2021.0,5.0,2021009182,Normal,417782,OGE,DETRAN,DETRAN,,,ITAPIRANGA,SC,ITAPIRANGA,SC,DETRAN,Serviços Prestados pelo Detran,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-11,2021-05-31,2021-05-27,Não informado
2021.0,5.0,2021009169,Normal,417768,OGE,SDS,SDS,,,TIMBE DO SUL,SC,TIMBE DO SUL,SC,"Assistência Social, Trabalho e Habitação",Programas de assistência social,Solicitação,Identificado,Web-mail (email),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-30,2021-06-07,Não informado
2021.0,5.0,2021009165,Normal,417764,OGE,SED,SED,CRE - Blumenau,,LUIZ ALVES,SC,LUIZ ALVES,SC,Educação,Informações/escola estadual,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-05-10,2021-05-30,2021-05-21,Não informado
2021.0,5.0,2021009125,Normal,417722,OGE,Sem Tramit.,Sem Tramit.,,,NOVA TRENTO,SC,NOVA TRENTO,SC,Ouvidoria,Informações Ouvidoria Geral do Estado,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-10,2021-05-30,2021-05-10,Não informado
2021.0,5.0,2021009124,Normal,417721,OGE,Sem Tramit.,Sem Tramit.,,,NOVA TRENTO,SC,NOVA TRENTO,SC,Ouvidoria,Informações Ouvidoria Geral do Estado,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-10,2021-05-30,2021-05-10,Não informado
2021.0,5.0,2021009123,Normal,417720,OGE,Sem Tramit.,Sem Tramit.,,,NOVA TRENTO,SC,NOVA TRENTO,SC,Ouvidoria,Informações Ouvidoria Geral do Estado,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-10,2021-05-30,2021-05-10,Não informado
2021.0,5.0,2021009105,Normal,417702,OGE,DETRAN,DETRAN,,,BLUMENAU,SC,INDAIAL,SC,DETRAN,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-10,2021-05-30,2021-05-10,Física
2021.0,5.0,2021009100,Normal,417696,E-SIC,SAP,SAP,DEAP,,SAO PAULO,SP,,,Administração Prisional,Covid-19,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Masculino,2021-05-10,2021-05-25,,Física
2021.0,5.0,2021009079,Normal,417674,OGE,SED,SED,CRE - Taió,,SALETE,SC,SALETE,SC,Educação,Aluno On Line,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-10,2021-05-30,2021-05-31,Não informado
2021.0,5.0,2021009070,Normal,417665,OGE,SES,SES,,,GASPAR,SC,GASPAR,SC,Saúde,Vacinação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-30,2021-05-14,Física
2021.0,5.0,2021009067,Normal,417662,E-SIC,Sem Tramit.,Sem Tramit.,,,VILA VELHA,ES,,,Administração Prisional,Informações/emprego,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-25,2021-05-10,Física
2021.0,5.0,2021009066,Normal,417661,E-SIC,Sem Tramit.,Sem Tramit.,,,VILA VELHA,ES,,,Administração Prisional,Informações/emprego,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-25,2021-05-10,Física
2021.0,5.0,2021009065,Normal,417660,E-SIC,Sem Tramit.,Sem Tramit.,,,VILA VELHA,ES,,,Administração Prisional,Informações/emprego,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-25,2021-05-10,Física
2021.0,5.0,2021009064,Normal,417659,E-SIC,SAP,SAP,DEAP,,VILA VELHA,ES,,,Administração Prisional,Informações/emprego,Solicitação Documentos/Informações/Lei de Acesso à Informação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-10,2021-05-25,2021-05-14,Física
2021.0,5.0,2021009054,Normal,417649,OGE,Sem Tramit.,Sem Tramit.,,,NAVEGANTES,SC,NAVEGANTES,SC,Educação,Falta de dados,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-09,2021-05-29,2021-05-10,Não informado
2021.0,5.0,2021009053,Normal,417648,OGE,Sem Tramit.,Sem Tramit.,,,BIGUACU,SC,BIGUACU,SC,Educação,Atendimento em Duplicidade,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-09,2021-05-29,2021-05-10,Não informado
2021.0,5.0,2021009052,Normal,417647,OGE,SED,SED,Cood. Fpolis,,BIGUACU,SC,BIGUACU,SC,Educação,Aluno On Line,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Encaminhado,Masculino,2021-05-09,2021-05-29,,Não informado
2021.0,5.0,2021009014,Normal,417609,OGE,IMA,IMA,CODAM de Itajaí,,BALNEARIO CAMBORIU,SC,BALNEARIO CAMBORIU,SC,FATMA,Fiscalização ambiental,Solicitação,Sigiloso,Internet (portal),Ouvidoria ambiental,Normal,Encaminhado,Feminino,2021-05-07,2021-05-27,,Não informado
2021.0,5.0,2021009011,Normal,417606,OGE,SAP,SAP,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Administração Prisional,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-05-07,2021-05-27,2021-05-12,Não informado
2021.0,5.0,2021008993,Normal,417588,OGE,SANTUR,SANTUR,,,LAGUNA,SC,LAGUNA,SC,Turismo,Covid-19,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-07,2021-05-27,2021-05-11,Não informado
2021.0,5.0,2021008939,Normal,417527,OGE,SED,SED,CRE- Tubarão,,JAGUARUNA,SC,JAGUARUNA,SC,Educação,Covid-19,Denúncia,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-06,2021-05-26,2021-05-14,Não informado
2021.0,5.0,2021008903,Normal,417487,OGE,IGP,SSP,IGP,,ITAJAI,SC,ITAJAI,SC,Segurança Pública,Carteira de Identidade,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-06,2021-05-26,2021-05-27,Física
2021.0,5.0,2021008893,Normal,417476,OGE,UDESC,UDESC,,,SAO JOSE,SC,SAO JOSE,SC,Ensino Superior,Concurso público,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-06,2021-05-26,2021-05-11,Física
2021.0,5.0,2021008890,Normal,417473,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Vacinação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-06,2021-05-26,2021-05-12,Física
2021.0,5.0,2021008887,Normal,417470,OGE,SES,SES,,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Saúde,Vacinação,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-06,2021-05-26,2021-05-12,Física
2021.0,5.0,2021008868,Normal,417451,OGE,SED,SED,CRE - Ibirama,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Educação,Trabalho Remoto,Solicitação,Anônimo,Internet (portal),Ouvidoria interna,Normal,Concluido,Não informado,2021-05-06,2021-05-26,2021-05-17,Não informado
2021.0,5.0,2021008863,Normal,417446,OGE,Sem Tramit.,Sem Tramit.,,,JAGUARUNA,SC,JAGUARUNA,SC,Educação,Falta de dados,Solicitação,Anônimo,Internet (portal),Ouvidoria externa,Normal,Concluido,Não informado,2021-05-05,2021-05-25,2021-05-06,Não informado
2021.0,5.0,2021008862,Normal,417445,OGE,SED,SED,Cood. Fpolis,,SAO JOSE,SC,SAO JOSE,SC,Educação,Falta de aulas-professores,Reclamação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Feminino,2021-05-05,2021-05-25,2021-05-14,Física
2021.0,5.0,2021008860,Normal,417443,OGE,IGP,SSP,IGP,,FLORIANOPOLIS,SC,FLORIANOPOLIS,SC,Segurança Pública,Agendamento de Atendimento,Solicitação,Identificado,Internet (portal),Ouvidoria externa,Normal,Concluido,Masculino,2021-05-05,2021-05-25,2021-05-27,Física
